t,q1_des,q2_des,dq1_des,dq2_des,ddq1_des,ddq2_des,motor1_q,motor2_q,motor1_dq,motor2_dq,motor1_tau,motor2_tau,q1,q2,dq1,dq2,tau1,tau2
0.0006277561187744141,-0.363049548411567,-0.9807527807722352,0.6561356385524366,-0.6529990618390862,-0.009677826627775943,0.06206440366085886,-0.4869537353515625,-0.9588384628295898,0.6007328033447266,-0.6959724426269531,1.3470077514648438,-0.124542236328125,-0.4869537353515625,-0.9588384628295898,0.6007328033447266,-0.6959724426269531,1.3470077514648438,-0.124542236328125
0.0043413639068603516,-0.3604926358689636,-0.9832939780377191,0.6560903404584856,-0.6527068562093047,-0.010176471069389795,0.065421816813676,-0.485809326171875,-0.9599828720092773,0.6105003356933594,-0.6715507507324219,1.3470077514648438,-0.11477375030517578,-0.485809326171875,-0.9599828720092773,0.6105003356933594,-0.6715507507324219,1.3470077514648438,-0.11477375030517578
0.004564762115478516,-0.3604926358689636,-0.9832939780377191,0.6560903404584856,-0.6527068562093047,-0.010176471069389795,0.065421816813676,-0.4846649169921875,-0.9611272811889648,0.6105003356933594,-0.6471290588378906,1.3196582794189453,-0.09523773193359375,-0.4846649169921875,-0.9611272811889648,0.6105003356933594,-0.6471290588378906,1.3196582794189453,-0.09523773193359375
0.008052587509155273,-0.35791195118699454,-0.9858588013344212,0.6560446212188812,-0.6524119338839643,-0.010679751510461345,0.06881044452390972,-0.4831390380859375,-0.9626531600952148,0.6105003356933594,-0.6471290588378906,1.3606834411621094,-0.1294260025024414,-0.4831390380859375,-0.9626531600952148,0.6105003356933594,-0.6471290588378906,1.3606834411621094,-0.1294260025024414
0.008256673812866211,-0.35791195118699454,-0.9858588013344212,0.6560446212188812,-0.6524119338839643,-0.010679751510461345,0.06881044452390972,-0.48199462890625,-0.9637975692749023,0.6105003356933594,-0.6715507507324219,1.2649574279785156,-0.124542236328125,-0.48199462890625,-0.9637975692749023,0.6105003356933594,-0.6715507507324219,1.2649574279785156,-0.124542236328125
0.014022588729858398,-0.35398313596999287,-0.9897634692961478,0.6559750185876406,-0.6519629463235213,-0.011445941920749108,0.07396926621403643,-0.4808502197265625,-0.9649419784545898,0.6105003356933594,-0.6471290588378906,1.2786331176757812,-0.14407825469970703,-0.4808502197265625,-0.9649419784545898,0.6105003356933594,-0.6471290588378906,1.2786331176757812,-0.14407825469970703
0.014192819595336914,-0.35398313596999287,-0.9897634692961478,0.6559750185876406,-0.6519629463235213,-0.011445941920749108,0.07396926621403643,-0.479705810546875,-0.9664678573608398,0.6202678680419922,-0.6471290588378906,1.2786331176757812,-0.14407825469970703,-0.479705810546875,-0.9664678573608398,0.6202678680419922,-0.6471290588378906,1.2786331176757812,-0.14407825469970703
0.014356851577758789,-0.35398313596999287,-0.9897634692961478,0.6559750185876406,-0.6519629463235213,-0.011445941920749108,0.07396926621403643,-0.478179931640625,-0.9676122665405273,0.6202678680419922,-0.6715507507324219,1.2376060485839844,-0.1196584701538086,-0.478179931640625,-0.9676122665405273,0.6202678680419922,-0.6715507507324219,1.2376060485839844,-0.1196584701538086
0.017782211303710938,-0.3526462659220278,-0.9910921226832279,0.6559513346860505,-0.6518101679442103,-0.01170665589022245,0.07572467435094195,-0.4770355224609375,-0.9687576293945312,0.6202678680419922,-0.6715507507324219,1.3470077514648438,-0.14407825469970703,-0.4770355224609375,-0.9687576293945312,0.6202678680419922,-0.6715507507324219,1.3470077514648438,-0.14407825469970703
0.018093347549438477,-0.35129876096961005,-0.992431345610589,0.6559274623771946,-0.6516561742010959,-0.011969443859452948,0.07749404689511342,-0.47589111328125,-0.9702835083007812,0.6105003356933594,-0.6715507507324219,1.3606834411621094,-0.14896202087402344,-0.47589111328125,-0.9702835083007812,0.6105003356933594,-0.6715507507324219,1.3606834411621094,-0.14896202087402344
