t,q1,q2,dq1,dq2,ddq1,ddq2,tau1,tau2
1.899999999999959499e-01,8.537273124714579442e-01,-1.154483151677212716e+00,5.728856372302195687e-01,6.355351795949748528e-01,-1.547606299848999778e-01,4.917650042717297554e-01,1.309756535581265258e+00,1.107097764097647735e-01
1.999999999999957367e-01,8.593895424079662781e-01,-1.147874339678707223e+00,5.713205445333191523e-01,6.404180130730429132e-01,-1.582614258917576233e-01,4.847942074877074070e-01,1.308042145661263866e+00,1.112294428956818459e-01
2.099999999999955236e-01,8.650374970726789625e-01,-1.141218955902587373e+00,5.697203480558017397e-01,6.452309336713425436e-01,-1.617811762033556366e-01,4.777827631994333579e-01,1.306350323075862185e+00,1.117266179168485141e-01
2.199999999999953104e-01,8.706708815961544667e-01,-1.134517770523596258e+00,5.680848641167447477e-01,6.499735442347268632e-01,-1.653187046701237173e-01,4.707325373343763664e-01,1.304681348901299609e+00,1.122016237795609717e-01
2.299999999999950973e-01,8.762893962971026740e-01,-1.127771553923532455e+00,5.664139208973778539e-01,6.546454663199257062e-01,-1.688728152281198380e-01,4.636454061691143158e-01,1.303035464440493563e+00,1.126547894983510739e-01
2.399999999999948841e-01,8.818927368218374419e-01,-1.120981076527105103e+00,5.647073586359409036e-01,6.592463402942826400e-01,-1.724422926595284566e-01,4.565232553791247483e-01,1.301412870123747290e+00,1.130864504373843421e-01
2.499999999999946709e-01,8.874805942881347498e-01,-1.114147108639936823e+00,5.629650298158406230e-01,6.637758254249913614e-01,-1.760259032740055518e-01,4.493679790875431679e-01,1.299813724424632166e+00,1.134969479546587695e-01
2.599999999999944578e-01,8.930526554333492184e-01,-1.107270420288715806e+00,5.611867993468701021e-01,6.682335999588149278e-01,-1.796223956129751331e-01,4.421814789140096624e-01,1.298238142792412564e+00,1.138866290493187883e-01
2.699999999999942446e-01,8.986086027666236875e-01,-1.100351781063498402e+00,5.593725447392871031e-01,6.726193611923027005e-01,-1.832305011744951584e-01,4.349656630252038414e-01,1.296686196602344188e+00,1.142558460123914155e-01
2.799999999999940314e-01,9.041481147250507444e-01,-1.093391959962156212e+00,5.575221562705342526e-01,6.769328255325044452e-01,-1.868489351601032300e-01,4.277224451837192132e-01,1.295157912125242339e+00,1.146049560812237023e-01
2.899999999999938183e-01,9.096708658336221109e-01,-1.086391725236938832e+00,5.556355371443771896e-01,6.811737285482005744e-01,-1.904763972442857500e-01,4.204537438026779705e-01,1.293653269517758275e+00,1.149343210978812230e-01
2.999999999999936051e-01,9.151765268688024646e-01,-1.079351844243155112e+00,5.537126036422342912e-01,6.853418250116680710e-01,-1.941115723663709158e-01,4.131614809985466596e-01,1.292172201834830059e+00,1.152443071717644124e-01
3.099999999999933920e-01,9.206647650255815885e-01,-1.072273083289971174e+00,5.517532852664821519e-01,6.894368889310128479e-01,-1.977531315435741288e-01,4.058475816519129253e-01,1.290714594065886622e+00,1.155352843466959240e-01
3.199999999999931788e-01,9.261352440878158898e-01,-1.065156207493310081e+00,5.497575248755158794e-01,6.934587135731284935e-01,-2.013997327081327171e-01,3.985139724710700104e-01,1.289280282196363148e+00,1.158076262727251032e-01
3.299999999999929656e-01,9.315876246017174012e-01,-1.058001980630846273e+00,5.477252788103194048e-01,6.974071114772929514e-01,-2.050500215661751058e-01,3.911625810576521145e-01,1.287869052296118255e+00,1.160617098828863186e-01
3.399999999999927525e-01,9.370215640523070766e-01,-1.050811164999060132e+00,5.456565170123538477e-01,7.012819144594750753e-01,-2.087026324769066243e-01,3.837953349811514814e-01,1.286480639636410128e+00,1.162979150751343171e-01
3.499999999999925393e-01,9.424367170426580786e-01,-1.043584521272382659e+00,5.435512231325206889e-01,7.050829736073945808e-01,-2.123561893570241887e-01,3.764141608582127763e-01,1.285114727836964121e+00,1.165166243996545725e-01
3.599999999999923261e-01,9.478327354757845047e-01,-1.036322808364397385e+00,5.414093946310081229e-01,7.088101592664315387e-01,-2.160093066001761708e-01,3.690209834400826616e-01,1.283770948044760329e+00,1.167182227517238602e-01
3.699999999999921130e-01,9.532092687389621677e-01,-1.029026783291074887e+00,5.392310428678375178e-01,7.124633610164408104e-01,-2.196605900160157610e-01,3.616177247091127422e-01,1.282448878146042359e+00,1.169030970702849420e-01
3.799999999999918998e-01,9.585659638903384350e-01,-1.021697201036062541e+00,5.370161931839491087e-01,7.160424876395894422e-01,-2.233086377844943626e-01,3.542063029851942324e-01,1.281148042012991262e+00,1.170716360423878777e-01
3.899999999999916866e-01,9.639024658476400553e-01,-1.014334814417983566e+00,5.347648849726740483e-01,7.195474670792940675e-01,-2.269520414223371862e-01,3.467886320396081357e-01,1.279867908786378239e+00,1.172242298136323690e-01
3.999999999999914735e-01,9.692184175788113309e-01,-1.006940373959772872e+00,5.324771717414877870e-01,7.229782463903485779e-01,-2.305893867609290493e-01,3.393666202199726034e-01,1.278607892195481766e+00,1.173612697047346221e-01
4.099999999999912603e-01,9.745134602944048874e-01,-9.995146277599885609e-01,5.301531211639408658e-01,7.263347916803496451e-01,-2.342192549320522010e-01,3.319421695838830622e-01,1.277367349916419759e+00,1.174831479343323298e-01
4.199999999999910472e-01,9.797872336415420769e-01,-9.920583213661228195e-01,5.277928151216917385e-01,7.296170880425022487e-01,-2.378402233615096728e-01,3.245171750428165747e-01,1.276145582970048986e+00,1.175902573481287239e-01
4.299999999999908340e-01,9.850393758992644910e-01,-9.845721976498964523e-01,5.253963497365717883e-01,7.328251394799359941e-01,-2.414508667695180744e-01,3.170935235198915625e-01,1.274941835160505077e+00,1.176829911544464285e-01
4.399999999999906208e-01,9.902695241751262589e-01,-9.770569966845028542e-01,5.229638353926207017e-01,7.359589688216654491e-01,-2.450497581767374367e-01,3.096730931201399639e-01,1.273755292555485141e+00,1.177617426662448258e-01
4.499999999999904077e-01,9.954773146028215169e-01,-9.695134556238091950e-01,5.204953967480068222e-01,7.390186176303098486e-01,-2.486354699187086070e-01,3.022577523146069423e-01,1.272585083009399431e+00,1.178269050496519171e-01
4.599999999999901945e-01,1.000662382540685513e+00,-9.619423085834969411e-01,5.179911727368012864e-01,7.420041461017460316e-01,-2.522065746638456063e-01,2.948493591415707327e-01,1.271430275730470960e+00,1.178788710790498323e-01
4.699999999999899813e-01,1.005824362770898261e+00,-9.543442865241246187e-01,5.154513165605226765e-01,7.449156329568580315e-01,-2.557616464396136879e-01,2.874497604246704086e-01,1.270289880892905732e+00,1.179180328987573106e-01
4.799999999999897682e-01,1.010962889699209111e+00,-9.467201171360990486e-01,5.128759956693870192e-01,7.477531753255397540e-01,-2.592992616650932614e-01,2.800607910052952398e-01,1.269162849295263573e+00,1.179447817913504004e-01
4.899999999999895550e-01,1.016077597555006928e+00,-9.390705247265525024e-01,5.102653917332132805e-01,7.505168886231060599e-01,-2.628180001880660588e-01,2.726842729934643161e-01,1.268048072066103149e+00,1.179595079526394863e-01
4.999999999999893419e-01,1.021168120591557038e+00,-9.313962301080979111e-01,5.076197006019128599e-01,7.532069064193009922e-01,-2.663164463309016239e-01,2.653220150337998740e-01,1.266944380418048466e+00,1.179626002733061146e-01
5.099999999999891287e-01,1.026234093286251481e+00,-9.236979504894670123e-01,5.049391322555064621e-01,7.558233803000299345e-01,-2.697931899392175814e-01,2.579758115860501522e-01,1.265850545451368880e+00,1.179544461271967715e-01
5.199999999999889155e-01,1.031275150540682084e+00,-9.159763993679981287e-01,5.022239107436028416e-01,7.583664797219942244e-01,-2.732468274397287789e-01,2.506474422257013446e-01,1.264765278008168181e+00,1.179354311662730997e-01
5.299999999999887024e-01,1.036290927880361368e+00,-9.082322864239873450e-01,4.994742741142988440e-01,7.608363918604278409e-01,-2.766759629000236642e-01,2.433386709623037714e-01,1.263687228578268096e+00,1.179059391222116865e-01
5.399999999999884892e-01,1.041281061653955398e+00,-9.004663174168541229e-01,4.966904743324472293e-01,7.632333214501036966e-01,-2.800792090928110878e-01,2.360512455770542306e-01,1.262614987257936194e+00,1.178663516146293833e-01
5.499999999999882760e-01,1.046245189231791661e+00,-8.926791940831354522e-01,4.938727771872621908e-01,7.655574906198099328e-01,-2.834551885666878879e-01,2.287868969772042516e-01,1.261547083762456722e+00,1.178170479659060021e-01
5.599999999999880629e-01,1.051182949203545824e+00,-8.848716140362803406e-01,4.910214621891891840e-01,7.678091387204782903e-01,-2.868025347201418329e-01,2.215473385737496415e-01,1.260481987493640599e+00,1.177584050225654461e-01
5.699999999999878497e-01,1.056093981574888652e+00,-8.770442706682449741e-01,4.881368224560255764e-01,7.699885221471606256e-01,-2.901198928787306897e-01,2.143342656713651262e-01,1.259418107663321962e+00,1.176907969831648554e-01
5.799999999999876366e-01,1.060977927962950318e+00,-8.691978530528550184e-01,4.852191645882346638e-01,7.720959141550060023e-01,-2.934059213792432064e-01,2.071493548804015650e-01,1.258353793473856452e+00,1.176145952326333594e-01
5.899999999999874234e-01,1.065834431790425585e+00,-8.613330458509358412e-01,4.822688085334067565e-01,7.741316046694206587e-01,-2.966592926550119524e-01,1.999942635398743729e-01,1.257287334356707031e+00,1.175301681830048933e-01
5.999999999999872102e-01,1.070663138478156418e+00,-8.534505292171983282e-01,4.792860874398452986e-01,7.760959000905629512e-01,-2.998786943273171746e-01,1.928706291626317015e-01,1.256216960270191363e+00,1.174378811204678102e-01
6.099999999999869971e-01,1.075463695636013073e+00,-8.455509787088543172e-01,4.762713474992119611e-01,7.779891230923559053e-01,-3.030628303003449764e-01,1.857800688918977983e-01,1.255140842057520967e+00,1.173380960586555000e-01
6.199999999999867839e-01,1.080235753251939324e+00,-8.376350651959726390e-01,4.732249477782076719e-01,7.798116124161312834e-01,-3.062104218603908801e-01,1.787241789735588005e-01,1.254057091866243923e+00,1.172311715981070451e-01
6.299999999999865707e-01,1.084978963878969749e+00,-8.297034547735397947e-01,4.701472600392400114e-01,7.815637226591141129e-01,-3.093202087788113896e-01,1.717045342500371774e-01,1.252963763630210448e+00,1.171174627918278449e-01
6.399999999999863576e-01,1.089692982820070322e+00,-8.217568086752266021e-01,4.670386685500383939e-01,7.832458240579025510e-01,-3.123909504192348141e-01,1.647226876672165941e-01,1.251858853615171796e+00,1.169973210168746558e-01
6.499999999999861444e-01,1.094377468310642865e+00,-8.137957831888570359e-01,4.638995698821914981e-01,7.848583022671358211e-01,-3.154214268459673565e-01,1.577801698037879508e-01,1.250740301029110713e+00,1.168710938518848219e-01
6.599999999999859313e-01,1.099032081698530172e+00,-8.058210295735575013e-01,4.607303726985880754e-01,7.864015581335331850e-01,-3.184104399346590064e-01,1.508784884173650920e-01,1.249605988698352155e+00,1.167391249604625286e-01
6.699999999999857181e-01,1.103656487621341498e+00,-7.978331939785711091e-01,4.575314975297521403e-01,7.878760074654960199e-01,-3.213568144820835859e-01,1.440191280104127780e-01,1.248453743810439054e+00,1.166017539803367586e-01
6.799999999999855049e-01,1.108250354180977615e+00,-7.898329173637452794e-01,4.543033765390960266e-01,7.892820807984591847e-01,-3.242593993126554608e-01,1.372035494130829647e-01,1.247281338724708588e+00,1.164593164182061852e-01
6.899999999999852918e-01,1.112813353115187587e+00,-7.818208354216711342e-01,4.510464532771285007e-01,7.906202231561549887e-01,-3.271170683806876034e-01,1.304331893855857905e-01,1.246086491851353228e+00,1.163121435501854734e-01
6.999999999999850786e-01,1.117345159965983381e+00,-7.737975785014573615e-01,4.477611824246683359e-01,7.918908938080093662e-01,-3.299287218659032739e-01,1.237094602396616866e-01,1.244866868599671772e+00,1.161605623277677524e-01
7.099999999999848654e-01,1.121845454244798646e+00,-7.657637715341474305e-01,4.444480295251605484e-01,7.930945660228385652e-01,-3.326932872577778588e-01,1.170337494784779442e-01,1.243620082396065030e+00,1.160048952892162727e-01
7.199999999999846523e-01,1.126313919594201129e+00,-7.577200339597499612e-01,4.411074707062003775e-01,7.942317268190358659e-01,-3.354097204289016032e-01,1.104074194543772092e-01,1.242343695772187617e+00,1.158454604762997192e-01
7.299999999999844391e-01,1.130750243946043732e+00,-7.496669796558872445e-01,4.377399923903807499e-01,7.953028767114260766e-01,-3.380770066967978549e-01,1.038318070439405438e-01,1.241035221523578258e+00,1.156825713562817937e-01
7.399999999999842260e-01,1.135154119675908291e+00,-7.416052168680450363e-01,4.343460909956006200e-01,7.963085294549406834e-01,-3.406941618702238883e-01,9.730822333804330093e-02,1.239692123939004409e+00,1.155165367490721268e-01
7.499999999999840128e-01,1.139525243753697126e+00,-7.335353481414121912e-01,4.309262726249641906e-01,7.972492117852819637e-01,-3.432602332841637183e-01,9.083795334758813789e-02,1.238311820100688410e+00,1.153476607594528247e-01
7.599999999999837996e-01,1.143863317890219555e+00,-7.254579702543083597e-01,4.274810527464133481e-01,7.981254631566987445e-01,-3.457743008179706701e-01,8.442225572245438958e-02,1.236891681255557263e+00,1.151762427142982437e-01
7.699999999999835865e-01,1.148168048679666375e+00,-7.173736741531846484e-01,4.240109558622542352e-01,7.989378354770444446e-01,-3.482354778987327704e-01,7.806236248620798679e-02,1.235429034257576886e+00,1.150025771046859491e-01
7.799999999999833733e-01,1.152439147737836400e+00,-7.092830448892014639e-01,4.205165151687275671e-01,7.996868928402212084e-01,-3.506429124886482618e-01,7.175947878083571707e-02,1.233921163081177497e+00,1.148269535327937768e-01
7.899999999999831601e-01,1.156676331835966520e+00,-7.011866615563561167e-01,4.169982722057885560e-01,8.003732112561464662e-01,-3.529957880554590033e-01,6.551478262490856297e-02,1.232365310405702852e+00,1.146496566634829795e-01
7.999999999999829470e-01,1.160879323030068466e+00,-6.930850972311727309e-01,4.134567764972779114e-01,8.009973783783519430e-01,-3.552933245245348259e-01,5.932942468163072969e-02,1.230758679270771427e+00,1.144709661804611395e-01
8.099999999999827338e-01,1.165047848785630169e+00,-6.849789189139253720e-01,4.098925851816556110e-01,8.015599932293234753e-01,-3.575347792125305735e-01,5.320452804009558750e-02,1.229098434802374351e+00,1.142911567469216960e-01
8.199999999999825206e-01,1.169181642097589124e+00,-6.768686874714107127e-01,4.063062626335031124e-01,8.020616659236956547e-01,-3.597194477413902525e-01,4.714118800440083440e-02,1.227381706009455398e+00,1.141104979705444278e-01
8.299999999999823075e-01,1.173280441605434321e+00,-6.687549575812592462e-01,4.026983800759862397e-01,8.025030173893965557e-01,-3.618466649307585103e-01,4.114047189341892008e-02,1.225605587650634432e+00,1.139292543727345175e-01
8.399999999999820943e-01,1.177343991703347026e+00,-6.606382776777701693e-01,3.990695151845171096e-01,8.028846790868230388e-01,-3.639158056658006735e-01,3.520341884817252548e-02,1.223767142170705924e+00,1.137476853619888012e-01
8.499999999999818812e-01,1.181372042645275178e+00,-6.525191898992729334e-01,3.954202516818546287e-01,8.032072927261300066e-01,-3.659262857416098469e-01,2.933103964667903296e-02,1.221863401706331675e+00,1.135660452112848412e-01
8.599999999999816680e-01,1.185364350644827480e+00,-6.443982300370194594e-01,3.917511789248916410e-01,8.034715099827171025e-01,-3.678775626810813493e-01,2.352431652942130885e-02,1.219891370160360200e+00,1.133845830393824666e-01
8.699999999999814548e-01,1.189320677969899265e+00,-6.362759274855974700e-01,3.880628914834041154e-01,8.036779922110239838e-01,-3.697691365244191730e-01,1.778420303567517999e-02,1.217848025344023144e+00,1.132035427959254686e-01
8.799999999999812417e-01,1.193240793031936864e+00,-6.281528051948557234e-01,3.843559887110411522e-01,8.038274101567423058e-01,-3.716005505909996676e-01,1.211162385010232032e-02,1.215730321186305751e+00,1.130231632502349121e-01
8.899999999999810285e-01,1.197124470469752566e+00,-6.200293796233571353e-01,3.806310743088522353e-01,8.039204436675706500e-01,-3.733713922104664462e-01,6.507474665556446831e-03,1.213535190009556564e+00,1.128436779836925891e-01
8.999999999999808153e-01,1.200971491227783128e+00,-6.119061606933607900e-01,3.768887558816538252e-01,8.039577814026493963e-01,-3.750812934226989137e-01,9.726220562383503746e-04,1.211259544870433524e+00,1.126653153856238682e-01
9.099999999999806022e-01,1.204781642628755645e+00,-6.037836517473075260e-01,3.731296444875583651e-01,8.039401205408071016e-01,-3.767299316462354164e-01,-4.492096632602784502e-03,1.208900281965167967e+00,1.124882986525891498e-01
9.199999999999803890e-01,1.208554718440657760e+00,-5.956623495058331885e-01,3.693543541809740094e-01,8.038681664877815880e-01,-3.783170303149727132e-01,-9.885873381177476618e-03,1.206454283098070679e+00,1.123128457909904065e-01
9.299999999999801759e-01,1.212290518937922279e+00,-5.875427440273036650e-01,3.655635015494089757e-01,8.037426325825414164e-01,-3.798423594801562109e-01,-1.520792957509006435e-02,1.203918418212158281e+00,1.121391696228872942e-01
9.399999999999799627e-01,1.215988850956812195e+00,-5.794253186688717028e-01,3.617577052444275187e-01,8.035642398029174682e-01,-3.813057363787035747e-01,-2.045751606640289558e-02,1.201289547980705530e+00,1.119674777949262179e-01
9.499999999999797495e-01,1.219649527944887346e+00,-5.713105500490598398e-01,3.579375855070918711e-01,8.033337164706838562e-01,-3.827070259666664476e-01,-2.563391322073563586e-02,1.198564526458497204e+00,1.117979727903001125e-01
9.599999999999795364e-01,1.223272370004538701e+00,-5.631989080118597890e-01,3.541037636882636841e-01,8.030517979562781239e-01,-3.840461414139740848e-01,-3.073643094299656833e-02,1.195740203791401557e+00,1.116308519436624153e-01
9.699999999999793232e-01,1.226857203930515450e+00,-5.550908555923576015e-01,3.502568617641331761e-01,8.027192263833505814e-01,-3.853230445643425761e-01,-3.576440868570741199e-02,1.192813428982891999e+00,1.114663074589204439e-01
9.799999999999791100e-01,1.230403863241416484e+00,-5.469868489838780601e-01,3.463975018473457457e-01,8.023367503333156403e-01,-3.865377463548150261e-01,-4.071721543987354835e-02,1.189781052716001541e+00,1.113045264298190562e-01
9.899999999999788969e-01,1.233912188205084970e+00,-5.388873375066633997e-01,3.425263056941302287e-01,8.019051245500966596e-01,-3.876903071967894854e-01,-4.559424970642177860e-02,1.186639930229154816e+00,1.111456908632131035e-01
9.999999999999786837e-01,1.237382025857866275e+00,-5.307927635780570474e-01,3.386438942078189296e-01,8.014251096452281731e-01,-3.887808373153172625e-01,-5.039493945290334648e-02,1.183386924244169469e+00,1.109899777049299652e-01
1.009999999999978471e+00,1.240813230017735247e+00,-5.227035626842183591e-01,3.347508869391886410e-01,8.008974718034648221e-01,-3.898094970464622278e-01,-5.511874205639899493e-02,1.180018907944700102e+00,1.108375588681489582e-01
1.019999999999978257e+00,1.244205661291226006e+00,-5.146201633533550313e-01,3.308479015840370963e-01,8.003229824890161215e-01,-3.907764970910145297e-01,-5.976514423551954752e-02,1.176532768003216267e+00,1.106886012642296496e-01
1.029999999999978044e+00,1.247559187074151810e+00,-5.065429871304727438e-01,3.269355534784628148e-01,7.997024181525296260e-01,-3.916820987214916783e-01,-6.433366196824766292e-02,1.172925407654493268e+00,1.105432668359209725e-01
1.039999999999977831e+00,1.250873681546120331e+00,-4.984724485536345395e-01,3.230144550923081392e-01,7.990365599389452900e-01,-3.925266139401926702e-01,-6.882384040092902333e-02,1.169193749813438821e+00,1.104017125928784954e-01
1.049999999999977618e+00,1.254149025658831906e+00,-4.904089551317544760e-01,3.190852155212764996e-01,7.983261933963106127e-01,-3.933104055875280003e-01,-7.323525374632440521e-02,1.165334740234912125e+00,1.102640906494046502e-01
1.059999999999977405e+00,1.257385107118123235e+00,-4.823529073238924103e-01,3.151484399782323864e-01,7.975721081856679273e-01,-3.940338873955462895e-01,-7.756750517217272933e-02,1.161345350713027802e+00,1.101305482643217815e-01
1.069999999999977192e+00,1.260581820359806260e+00,-4.743046985200676247e-01,3.112047292842435864e-01,7.967750977920926569e-01,-3.946975239860746609e-01,-8.182022668086899597e-02,1.157222582317218640e+00,1.100012278828986778e-01
1.079999999999976978e+00,1.263739066519302456e+00,-4.662647150235901816e-01,3.072546793599290060e-01,7.959359592369972258e-01,-3.953018308107389966e-01,-8.599307897940321188e-02,1.152963468662256963e+00,1.098762671807562430e-01
1.089999999999976765e+00,1.266856753395058766e+00,-4.582333360349030160e-01,3.032988807177110502e-01,7.950554927917571346e-01,-3.958473740299910393e-01,-9.008575134163593345e-02,1.148565079209174611e+00,1.097557991096765329e-01
1.099999999999976552e+00,1.269934795405801786e+00,-4.502109336369478076e-01,2.993379179555859526e-01,7.941345016927834344e-01,-3.963347703300329483e-01,-9.409796145936240308e-02,1.144024522593918514e+00,1.096399519452432719e-01
1.109999999999976339e+00,1.272973113541672863e+00,-4.421978727820451427e-01,2.953723692530398348e-01,7.931737918581180935e-01,-3.967646866762504776e-01,-9.802945528604915804e-02,1.139338949980400306e+00,1.095288493362397420e-01
1.119999999999976126e+00,1.275971635309227858e+00,-4.341945112802963469e-01,2.914028058697614720e-01,7.921741716056251992e-01,-3.971378400008376830e-01,-1.018800068734912467e-01,1.134505558434553585e+00,1.094226103557216778e-01
1.129999999999975913e+00,1.278930294670414192e+00,-4.262011997895046589e-01,2.874297916477994708e-01,7.911364513728559311e-01,-3.974549968257516386e-01,-1.056494182007005345e-01,1.129521594315880950e+00,1.093213495536861923e-01
1.139999999999975699e+00,1.281849031975527575e+00,-4.182182818066235708e-01,2.834538825178200550e-01,7.900614434386652452e-01,-3.977169728200940502e-01,-1.093375189957967591e-01,1.124384356682943453e+00,1.092251770112562387e-01
1.149999999999975486e+00,1.284727793890219072e+00,-4.102460936607325581e-01,2.794756260101129430e-01,7.889499616466402188e-01,-3.979246322925867885e-01,-1.129441665497689512e-01,1.119091200709096956e+00,1.091341983962947210e-01
1.159999999999975273e+00,1.287566533316645501e+00,-4.022849645075400327e-01,2.754955607710097287e-01,7.878028211304295425e-01,-3.980788876170451296e-01,-1.164692455241002900e-01,1.113639541104765929e+00,1.090485150203545084e-01
1.169999999999975060e+00,1.290365209308820704e+00,-3.943352163254210119e-01,2.715142160853701858e-01,7.866208380410235623e-01,-3.981806985927647258e-01,-1.199126677526222845e-01,1.108026855542364020e+00,1.089682238968743416e-01
1.179999999999974847e+00,1.293123786982220080e+00,-3.863971639129927249e-01,2.675321114057983007e-01,7.854048292760577032e-01,-3.982310717385583732e-01,-1.232743720352618283e-01,1.102250688079974950e+00,1.088934178005328685e-01
1.189999999999974634e+00,1.295842237417793807e+00,-3.784711148882310416e-01,2.635497558892549441e-01,7.841556122111977833e-01,-3.982310595187916191e-01,-1.265543239267392650e-01,1.096308652579745413e+00,1.088241853276624704e-01
1.199999999999974420e+00,1.298520537560419852e+00,-3.705573696891338864e-01,2.595676479417435289e-01,7.828740044336767179e-01,-3.981817595038324442e-01,-1.297525155199626412e-01,1.090198436116887715e+00,1.087606109576236130e-01
1.209999999999974207e+00,1.301158670111929760e+00,-3.626562215759276397e-01,2.555862747717144723e-01,7.815608234780285768e-01,-3.980843134645392634e-01,-1.328689652200430449e-01,1.083917802375118811e+00,1.087027751150399374e-01
1.219999999999973994e+00,1.303756623418817817e+00,-3.547679566348294622e-01,2.516061119528640311e-01,7.802168865641148088e-01,-3.979399064002885344e-01,-1.359037175150045462e-01,1.077464595024315130e+00,1.086507542327863479e-01
1.229999999999973781e+00,1.306314391354764792e+00,-3.468928537833639303e-01,2.476276229969808784e-01,7.788430103374682778e-01,-3.977497655001943633e-01,-1.388568427391690951e-01,1.070836741076106158e+00,1.086046208156321718e-01
1.239999999999973568e+00,1.308831973198046450e+00,-3.390311847772337628e-01,2.436512589375045279e-01,7.774400106120423759e-01,-3.975151590409626845e-01,-1.417284368296835850e-01,1.064032254213103990e+00,1.085644435044543776e-01
1.249999999999973355e+00,1.311309373504022879e+00,-3.311832142187513539e-01,2.396774579244307091e-01,7.760087021154288278e-01,-3.972373952180413004e-01,-1.445186210758046819e-01,1.057049238087457210e+00,1.085302871409276754e-01
