t,q1,q2,dq1,dq2,ddq1,ddq2,tau1,tau2
1.731999999999963080e+01,-4.627353947472135909e-01,1.180927886689008055e+00,5.312506599544307706e-01,2.620309320314786472e-01,2.636081855333827564e-02,-1.528579464686647960e-01,1.309100813149727704e+00,1.363518412054955942e-01
1.732999999999962881e+01,-4.573693312881098039e-01,1.183674294786427605e+00,5.315106431295978373e-01,2.604993053668070990e-01,2.563549819178877892e-02,-1.534657223349386035e-01,1.310503395009835037e+00,1.363794268885389627e-01
1.733999999999963038e+01,-4.520007549738671027e-01,1.186405576858237554e+00,5.317633643610509830e-01,2.589616474305762028e-01,2.490844120178661164e-02,-1.540641714768061776e-01,1.311888302418217300e+00,1.364140529493946541e-01
1.734999999999963194e+01,-4.466297380180144772e-01,1.189121667513243219e+00,5.320088065989886372e-01,2.574180523003414822e-01,2.417971088583467654e-02,-1.546531322471545178e-01,1.313255609248270117e+00,1.364557785082791685e-01
1.735999999999962995e+01,-4.412563527961450571e-01,1.191822502161775210e+00,5.322469534267727509e-01,2.558686156585500693e-01,2.344937057219201662e-02,-1.552324453203061672e-01,1.314605390512115113e+00,1.365046568671683946e-01
1.736999999999962796e+01,-4.358806718403295255e-01,1.194508017036315817e+00,5.324777890611541720e-01,2.543134347691711206e-01,2.271748360999038818e-02,-1.558019537229377027e-01,1.315937722321203651e+00,1.365607353946193259e-01
1.737999999999962952e+01,-4.305027678334840124e-01,1.197178149212107634e+00,5.327012983524846979e-01,2.527526084540272500e-01,2.198411337173070135e-02,-1.563615028620307656e-01,1.317252681847579598e+00,1.366240554126709472e-01
1.738999999999963109e+01,-4.251227136037528109e-01,1.199832836627715560e+00,5.329174667850042901e-01,2.511862370688651147e-01,2.124932326552583448e-02,-1.569109405513628430e-01,1.318550347285364133e+00,1.366946520858733360e-01
1.739999999999962910e+01,-4.197405821188344155e-01,1.202472018105565255e+00,5.331262804772972652e-01,2.496144224791481125e-01,2.051317675658110087e-02,-1.574501170380710191e-01,1.319830797812085121e+00,1.367725543125019871e-01
1.740999999999962711e+01,-4.143564464803030645e-01,1.205095633372430308e+00,5.333277261829783011e-01,2.480372680355899806e-01,1.977573739064796693e-02,-1.579788850300049841e-01,1.321094113549470705e+00,1.368577846180527857e-01
1.741999999999962867e+01,-4.089703799179137955e-01,1.207703623079859678e+00,5.335217912916629945e-01,2.464548785494106442e-01,1.903706882791493180e-02,-1.584970997229126211e-01,1.322340375523423317e+00,1.369503590511493563e-01
1.742999999999963023e+01,-4.035824557838603166e-01,1.210295928824526968e+00,5.337084638302664885e-01,2.448673602673252792e-01,1.829723487528593651e-02,-1.590046188265104021e-01,1.323569665622934988e+00,1.370502870819999552e-01
1.743999999999962824e+01,-3.981927475470263267e-01,1.212872493168510646e+00,5.338877324646766898e-01,2.432748208462862383e-01,1.755629952737692775e-02,-1.595013025881230617e-01,1.324782066557755211e+00,1.371575715035496523e-01
1.744999999999962625e+01,-3.928013287871649495e-01,1.215433259659484344e+00,5.340595865018158417e-01,2.416773693279903601e-01,1.681432700290080157e-02,-1.599870138142862330e-01,1.325977661814687458e+00,1.372722083354484812e-01
1.745999999999962782e+01,-3.874082731890842179e-01,1.217978172850804341e+00,5.342240158920807946e-01,2.400751161132015643e-01,1.607138178580377885e-02,-1.604616178885844846e-01,1.327156535612453725e+00,1.373941867309354248e-01
1.746999999999962938e+01,-3.820136545367573411e-01,1.220507178321503572e+00,5.343810112322026074e-01,2.384681729359017233e-01,1.532752866617555741e-02,-1.609249827855302184e-01,1.328318772855084262e+00,1.375234888867221672e-01
1.747999999999962739e+01,-3.766175467074074357e-01,1.223020222696154624e+00,5.345305637685007216e-01,2.368566528373396429e-01,1.458283277874787044e-02,-1.613769790787228098e-01,1.329464459083848249e+00,1.376600899559604352e-01
1.748999999999962540e+01,-3.712200236655173735e-01,1.225517253664601736e+00,5.346726654005293788e-01,2.352406701400092948e-01,1.383735964230503254e-02,-1.618174799457072488e-01,1.330593680427744951e+00,1.378039579643666468e-01
1.749999999999962697e+01,-3.658211594568123171e-01,1.227998220001542240e+00,5.348073086850985147e-01,2.336203404215944912e-01,1.309117519568423621e-02,-1.622463611715954657e-01,1.331706523552595556e+00,1.379550537295805290e-01
1.750999999999962853e+01,-3.604210282021844680e-01,1.230463071585988333e+00,5.349344868406511466e-01,2.319957804888795327e-01,1.234434583255461688e-02,-1.626635011521950225e-01,1.332803075608817833e+00,1.381133307838307289e-01
1.751999999999962654e+01,-3.550197040915363811e-01,1.232911759420548314e+00,5.350541937519645019e-01,2.303671083516239393e-01,1.159693843091904632e-02,-1.630687808966680419e-01,1.333883424177988442e+00,1.382787352999847452e-01
1.752999999999962455e+01,-3.496172613775903049e-01,1.235344235650525313e+00,5.351664239751210417e-01,2.287344431964251079e-01,1.084902037792920271e-02,-1.634620840284046472e-01,1.334947657218360950e+00,1.384512060210376649e-01
1.753999999999962611e+01,-3.442137743696119800e-01,1.237760453582865017e+00,5.352711727427071908e-01,2.270979053605795828e-01,1.010065959072842245e-02,-1.638432967830323328e-01,1.335995863009434848e+00,1.386306741930905806e-01
1.754999999999962768e+01,-3.388093174270999652e-01,1.240160367704869371e+00,5.353684359691950334e-01,2.254576163059928973e-01,9.351924530637448219e-03,-1.642123080022806214e-01,1.337028130095789136e+00,1.388170635018375065e-01
1.755999999999962569e+01,-3.334039649533777627e-01,1.242543933702755954e+00,5.354582102564228174e-01,2.238136985931601375e-01,8.602884211145380572e-03,-1.645690091240944175e-01,1.338044547230398784e+00,1.390102900125864960e-01
1.756999999999962370e+01,-3.279977913891464203e-01,1.244911108479960005e+00,5.355404928991372993e-01,2.221662758552609973e-01,7.853608199826410396e-03,-1.649132941719891332e-01,1.339045203317685395e+00,1.392102621138379681e-01
1.757999999999962526e+01,-3.225908712059601391e-01,1.247261850175255038e+00,5.356152818905136614e-01,2.205154727723538932e-01,7.104166613509013857e-03,-1.652450597445664082e-01,1.340030187356575420e+00,1.394168804644701776e-01
1.758999999999962682e+01,-3.171832788996551411e-01,1.249596118180606119e+00,5.356825759275996024e-01,2.188614150456754393e-01,6.354630106897502136e-03,-1.655642050062224868e-01,1.340999588383829044e+00,1.396300379446023809e-01
1.759999999999962483e+01,-3.117750889837085371e-01,1.251913873158795321e+00,5.357423744166058821e-01,2.172042293720197748e-01,5.605069855169536597e-03,-1.658706316805630687e-01,1.341953495417868902e+00,1.398496196102190225e-01
1.760999999999962284e+01,-3.063663759825276389e-01,1.254215077060789829e+00,5.357946774780251165e-01,2.155440434181573883e-01,4.855557534711365392e-03,-1.661642440480867455e-01,1.342891997403279358e+00,1.400755026516785906e-01
1.761999999999962441e+01,-3.009572144247165681e-01,1.256499693142849594e+00,5.358394859515115405e-01,2.138809857952657101e-01,4.106165297613114870e-03,-1.664449489481058531e-01,1.343815183156089832e+00,1.403075563562631023e-01
1.762999999999962597e+01,-2.955476788362621510e-01,1.258767685983342099e+00,5.358768014005225178e-01,2.122151860333103823e-01,3.356965746992479540e-03,-1.667126557848049584e-01,1.344723141309852821e+00,1.405456420749587876e-01
1.763999999999962398e+01,-2.901378437336918914e-01,1.261019021499267811e+00,5.359066261166850476e-01,2.105467745553545877e-01,2.608031909490548649e-03,-1.669672765369962231e-01,1.345615960262458666e+00,1.407896131936581807e-01
1.764999999999962199e+01,-2.847277836171572818e-01,1.263253666962489419e+00,5.359289631239100293e-01,2.088758826517469191e-01,1.859437210816746247e-03,-1.672087257707004782e-01,1.346493728123585143e+00,1.410393151089560093e-01
1.765999999999962355e+01,-2.793175729635028470e-01,1.265471591015641550e+00,5.359438161822687174e-01,2.072026424541827394e-01,1.111255453046102815e-03,-1.674369206531425291e-01,1.347356532662644879e+00,1.412945852086826271e-01
1.766999999999962512e+01,-2.739072862192923896e-01,1.267672763687686555e+00,5.359511897916376943e-01,2.055271869096193804e-01,3.635607913336553641e-04,-1.676517809682452897e-01,1.348204461257034303e+00,1.415552528572721902e-01
1.767999999999962313e+01,-2.684969977937705643e-01,1.269857156409138987e+00,5.359510891951233535e-01,2.038496497540181751e-01,-3.835722873764718416e-04,-1.678532291340124605e-01,1.349037600840586437e+00,1.418211393860503988e-01
1.768999999999962114e+01,-2.630867820518142941e-01,1.272024742026924171e+00,5.359435203822747740e-01,2.021701654859194286e-01,-1.130068984833087174e-03,-1.680411902200626417e-01,1.349856037852042112e+00,1.420920580885132456e-01
1.769999999999962270e+01,-2.576767133068223470e-01,1.274175494818870158e+00,5.359284900920915362e-01,2.004888693398327315e-01,-1.875854214239095798e-03,-1.682155919658720744e-01,1.350659858183488771e+00,1.423678142206617758e-01
1.770999999999962427e+01,-2.522668658136039688e-01,1.276309390507809116e+00,5.359060058157841810e-01,1.988058972594481111e-01,-2.620852623896597917e-03,-1.683763648000710378e-01,1.351449147128684247e+00,1.426482050064374341e-01
1.771999999999962228e+01,-2.468573137611945190e-01,1.278426406275276594e+00,5.358760757993055179e-01,1.971213858706340472e-01,-3.364988621800980677e-03,-1.685234418623021146e-01,1.352223989331286624e+00,1.429330196483160342e-01
1.772999999999962029e+01,-2.414481312656745482e-01,1.280526520774817989e+00,5.358387090456201429e-01,1.954354724542073651e-01,-4.108186402839793423e-03,-1.686567590280192708e-01,1.352984468732998824e+00,1.432220393431234140e-01
1.773999999999962185e+01,-2.360393923629350854e-01,1.282609714144839597e+00,5.357939153166905166e-01,1.937482949184377579e-01,-4.850369977687621174e-03,-1.687762549363617803e-01,1.353730668521647473e+00,1.435150373031583437e-01
1.774999999999962341e+01,-2.306311710014384009e-01,1.284675968021047998e+00,5.357417051351670567e-01,1.920599917712553228e-01,-5.591463203807742026e-03,-1.688818710223087272e-01,1.354462671079233793e+00,1.438117787827029037e-01
1.775999999999962142e+01,-2.252235410349468503e-01,1.286725265548421815e+00,5.356820897857670349e-01,1.903707020921213133e-01,-6.331389816288314487e-03,-1.689735515516164188e-01,1.355180557929971830e+00,1.441120211100151705e-01
1.776999999999961943e+01,-2.198165762152101688e-01,1.288757591392737822e+00,5.356150813163333968e-01,1.886805655035334872e-01,-7.070073460540809984e-03,-1.690512436569841237e-01,1.355884409688312919e+00,1.444155137248724907e-01
1.777999999999962100e+01,-2.144103501846723603e-01,1.290772931751576813e+00,5.355406925385612915e-01,1.869897221421796540e-01,-7.807437727297163003e-03,-1.691148973746842421e-01,1.356574306007018782e+00,1.447219982217071987e-01
1.778999999999962256e+01,-2.090049364691276002e-01,1.292771274364881817e+00,5.354589370283707739e-01,1.852983126297177430e-01,-8.543406187333575652e-03,-1.691644656810817327e-01,1.357250325525284129e+00,1.450312083983596456e-01
1.779999999999962057e+01,-2.036004084703907091e-01,1.294752608524990967e+00,5.353698291259224584e-01,1.836064780431815036e-01,-9.277902428161812626e-03,-1.691999045326092188e-01,1.357912545817031580e+00,1.453428703104633901e-01
1.780999999999961858e+01,-1.981968394589227189e-01,1.296716925086167205e+00,5.352733839352618039e-01,1.819143598849536081e-01,-1.001085009311167284e-02,-1.692211729112791108e-01,1.358561043339411079e+00,1.456567023314926101e-01
1.781999999999962014e+01,-1.927943025664905496e-01,1.298664216473579769e+00,5.351696173235490628e-01,1.802221000522558902e-01,-1.074217292315602680e-02,-1.692282328780713718e-01,1.359195893381713427e+00,1.459724152185011004e-01
1.782999999999962171e+01,-1.873928707787888004e-01,1.300594476691771417e+00,5.350585459198762273e-01,1.785298408060521647e-01,-1.147179479871201190e-02,-1.692210496357584582e-01,1.359817170014834264e+00,1.462897121836020664e-01
1.783999999999961972e+01,-1.819926169280768891e-01,1.302507701332543899e+00,5.349401871136391096e-01,1.768377247392698970e-01,-1.219963978785221573e-02,-1.691995916035537173e-01,1.360424946041525418e+00,1.466082889712508608e-01
1.784999999999961773e+01,-1.765936136858193561e-01,1.304403887582306520e+00,5.348145590524232551e-01,1.751458947442059710e-01,-1.292563219296154024e-02,-1.691638305056588354e-01,1.361019292947603709e+00,1.469278339414046564e-01
1.785999999999961929e+01,-1.711959335553199790e-01,1.306283034228810536e+00,5.346816806393978050e-01,1.734544939789738338e-01,-1.364969660550023264e-02,-1.691137414738204670e-01,1.361600280854387002e+00,1.472480281586469320e-01
1.786999999999962085e+01,-1.657996488643989075e-01,1.308145141667312439e+00,5.345415715301446991e-01,1.717636658328637045e-01,-1.437175796104062618e-02,-1.690493031636124410e-01,1.362167978472547780e+00,1.475685454873766345e-01
1.787999999999961886e+01,-1.604048317580478167e-01,1.309990211906129964e+00,5.343942521289410941e-01,1.700735538904702415e-01,-1.509174159553025758e-02,-1.689704978820903980e-01,1.362722453057610528e+00,1.478890526931720129e-01
1.788999999999961688e+01,-1.550115541911371020e-01,1.311818248571557044e+00,5.342397435844541409e-01,1.683843018945037351e-01,-1.580957330571422167e-02,-1.688773117245436495e-01,1.363263770367243666e+00,1.482092095504308760e-01
1.789999999999961844e+01,-1.496198879211284305e-01,1.313629256912150822e+00,5.340780677848530056e-01,1.666960537071971449e-01,-1.652517940439779398e-02,-1.687697347164092976e-01,1.363791994620424441e+00,1.485286689563776463e-01
1.790999999999962000e+01,-1.442299045008355041e-01,1.315423243802345210e+00,5.339092473523641136e-01,1.650089532702945505e-01,-1.723848677739959687e-02,-1.686477609560678437e-01,1.364307188458497855e+00,1.488470770514847552e-01
1.791999999999961801e+01,-1.388416752712144930e-01,1.317200217745407631e+00,5.337333056372757234e-01,1.633231445636114387e-01,-1.794942293495467578e-02,-1.685113887563967627e-01,1.364809412908120079e+00,1.491640733463177049e-01
1.792999999999961602e+01,-1.334552713541718172e-01,1.318960188875702988e+00,5.335502667114634390e-01,1.616387715621851739e-01,-1.865791605734695713e-02,-1.683606207843389990e-01,1.365298727345917840e+00,1.494792908547799282e-01
1.793999999999961759e+01,-1.280707636454489484e-01,1.320703168960262630e+00,5.333601553614819579e-01,1.599559781920522894e-01,-1.936389503506900922e-02,-1.681954641983003929e-01,1.365775189464645933e+00,1.497923562337117043e-01
1.794999999999961915e+01,-1.226882228075188291e-01,1.322429171399639003e+00,5.331629970812861163e-01,1.582749082846452438e-01,-2.006728950326825203e-02,-1.680159307848317907e-01,1.366238855240645256e+00,1.501028899287995544e-01
1.795999999999961716e+01,-1.173077192625516796e-01,1.324138211228031103e+00,5.329588180646367412e-01,1.565957055298421996e-01,-2.076802987050021393e-02,-1.678220370928691918e-01,1.366689778902377972e+00,1.504105063267378861e-01
1.796999999999961517e+01,-1.119293231853949744e-01,1.325830305112696061e+00,5.327476451972323890e-01,1.549185134276628573e-01,-2.146604734496006597e-02,-1.676138045689097855e-01,1.367128012899839540e+00,1.507148139135724707e-01
1.797999999999961673e+01,-1.065531044966418900e-01,1.327505471352593114e+00,5.325295060486008314e-01,1.532434752386173660e-01,-2.216127395665680455e-02,-1.673912596935699382e-01,1.367553607874770760e+00,1.510154154391721015e-01
1.798999999999961830e+01,-1.011791328557189590e-01,1.329163729876295053e+00,5.323044288637684973e-01,1.515707339326670122e-01,-2.285364257973000746e-02,-1.671544341218060559e-01,1.367966612631628109e+00,1.513119080878004841e-01
1.799999999999961631e+01,-9.580747765403779814e-02,1.330805102239114968e+00,5.320724425547097569e-01,1.499004321367503334e-01,-2.354308695409891572e-02,-1.669033648302552242e-01,1.368367074109317016e+00,1.516038836547893842e-01
1.800999999999961432e+01,-9.043820800819891981e-02,1.332429611619462051e+00,5.318335766915840424e-01,1.482327120808018539e-01,-2.422954170758340187e-02,-1.666380942718961311e-01,1.368755037353721837e+00,1.518909287293305765e-01
1.801999999999961588e+01,-8.507139275323993832e-02,1.334037282814421799e+00,5.315878614937279423e-01,1.465677155421788724e-01,-2.491294238085742241e-02,-1.663586705384396680e-01,1.369130545491117124e+00,1.521726248834245898e-01
1.802999999999961744e+01,-7.970710043596931915e-02,1.335628142234515092e+00,5.313353278204135943e-01,1.449055837884405118e-01,-2.559322545114987510e-02,-1.660651475298262070e-01,1.369493639702627386e+00,1.524485488670204447e-01
1.803999999999961545e+01,-7.434539930832201327e-02,1.337202217897654366e+00,5.310760071613389588e-01,1.432464575183852173e-01,-2.627032836114056441e-02,-1.657575851294316449e-01,1.369844359199833939e+00,1.527182728093894326e-01
1.804999999999961346e+01,-6.898635732080825311e-02,1.338759539422278655e+00,5.308099316268310996e-01,1.415904768013357684e-01,-2.694418954774129363e-02,-1.654360493813915589e-01,1.370182741201669607e+00,1.529813644267676853e-01
1.805999999999961503e+01,-6.363004211600514770e-02,1.340300138019639542e+00,5.305371339377459305e-01,1.399377810146393009e-01,-2.761474847409947295e-02,-1.651006126677226626e-01,1.370508820912769155e+00,1.532373872362833844e-01
1.806999999999961659e+01,-5.827652102214884999e-02,1.341824046485242672e+00,5.302576474150433317e-01,1.382885087794243351e-01,-2.828194566245832708e-02,-1.647513538817615975e-01,1.370822631503335387e+00,1.534859007761691652e-01
1.807999999999961460e+01,-5.292586104676288983e-02,1.343331299189441053e+00,5.299715059690238705e-01,1.366427978946328781e-01,-2.894572272907558128e-02,-1.643883585971260275e-01,1.371124204090638399e+00,1.537264608322349568e-01
1.808999999999961261e+01,-4.757812887038370686e-02,1.344821932067143289e+00,5.296787440881973730e-01,1.350007852693900501e-01,-2.960602242294221170e-02,-1.640117192325480644e-01,1.371413567722287619e+00,1.539586196705743371e-01
1.809999999999961418e+01,-4.223339084037648627e-02,1.346295982606655839e+00,5.293793968277558104e-01,1.333626068537523968e-01,-3.026278866622116384e-02,-1.636215352119344546e-01,1.371690749361447859e+00,1.541819262764720644e-01
1.810999999999961574e+01,-3.689171296481876666e-02,1.347753489837615559e+00,5.290734997976160869e-01,1.317283975678600894e-01,-3.091596660048931411e-02,-1.632179131227322333e-01,1.371955773874184992e+00,1.543959265994795660e-01
1.811999999999961375e+01,-3.155316090649831068e-02,1.349194494318046722e+00,5.287610891499820998e-01,1.300982912295250704e-01,-3.156550263641854509e-02,-1.628009668714094638e-01,1.372208664019215707e+00,1.546001638046132498e-01
1.812999999999961176e+01,-2.621779997697970196e-02,1.350619038120512316e+00,5.284422015663819971e-01,1.284724204802662195e-01,-3.221134450820675732e-02,-1.623708178367823940e-01,1.372449440440287161e+00,1.547941785296364781e-01
1.813999999999961332e+01,-2.088569513081408452e-02,1.352027164817330984e+00,5.281168742441422204e-01,1.268509167098321178e-01,-3.285344133358309576e-02,-1.619275950217498594e-01,1.372678121661409234e+00,1.549775091483598932e-01
1.814999999999961489e+01,-1.555691095983408913e-02,1.353418919464889791e+00,5.277851448822349356e-01,1.252339099792031119e-01,-3.349174367750816506e-02,-1.614714352041335121e-01,1.372894724085198748e+00,1.551496920399174362e-01
1.815999999999961290e+01,-1.023151168758080695e-02,1.354794348587028852e+00,5.274470516664769848e-01,1.236215289420893315e-01,-3.412620361776022571e-02,-1.610024830872625323e-01,1.373099261994546127e+00,1.553102618639692900e-01
1.816999999999961091e+01,-4.909561163859894189e-03,1.356153500157482927e+00,5.271026332540545978e-01,1.220139007649216345e-01,-3.475677481598921786e-02,-1.605208914507386120e-01,1.373291747557750853e+00,1.554587518417967773e-01
1.817999999999961247e+01,4.088771405766847148e-04,1.357496423581394218e+00,5.267519287573392273e-01,1.204111510453428624e-01,-3.538341258544153156e-02,-1.600268212983305405e-01,1.373472190837257578e+00,1.555946940432596515e-01
1.818999999999961403e+01,5.723740139175434796e-03,1.358823169675845710e+00,5.263949777270228170e-01,1.188134037292546130e-01,-3.600607396151238315e-02,-1.595204420001782863e-01,1.373640599802068429e+00,1.557176196795673762e-01
1.819999999999961204e+01,1.103496513461058731e-02,1.360133790649461494e+00,5.260318201345480782e-01,1.172207810264712102e-01,-3.662471777072071055e-02,-1.590019314259312477e-01,1.373796980343793495e+00,1.558270594017933663e-01
1.820999999999961005e+01,1.634248982362201258e-02,1.361428340081023425e+00,5.256624963538736317e-01,1.156334033251150001e-01,-3.723930469526728904e-02,-1.584714760650350329e-01,1.373941336296297111e+00,1.559225436050236668e-01
1.821999999999961162e+01,2.164625230170673376e-02,1.362706872897128330e+00,5.252870471425867827e-01,1.140513891048746675e-01,-3.784979733745670594e-02,-1.579292711315284092e-01,1.374073669458830027e+00,1.560036027379990975e-01
1.822999999999961318e+01,2.694619106760407987e-02,1.363969445348875098e+00,5.249055136224237694e-01,1.124748548493158251e-01,-3.845616027553944855e-02,-1.573755206504970083e-01,1.374193979622481576e+00,1.560697676180795856e-01
1.823999999999961119e+01,3.224224502763318317e-02,1.365216114987585216e+00,5.245179372592425615e-01,1.109039149574131133e-01,-3.905836011564452204e-02,-1.568104375249867177e-01,1.374302264599877477e+00,1.561205697513212975e-01
1.824999999999960920e+01,3.753435349982189168e-02,1.366446940639504559e+00,5.241243598425050498e-01,1.093386816545176554e-01,-3.965636553796449137e-02,-1.562342435832403953e-01,1.374398520257871237e+00,1.561555416573988386e-01
1.825999999999961076e+01,4.282245621783223322e-02,1.367661982379576369e+00,5.237248234643401279e-01,1.077792649029456068e-01,-4.025014733661142624e-02,-1.556471696082482314e-01,1.374482740553087723e+00,1.561742171990705419e-01
1.826999999999961233e+01,4.810649333470319589e-02,1.368861301504225025e+00,5.233193704982141981e-01,1.062257723123418290e-01,-4.083967845503410493e-02,-1.550494553523598662e-01,1.374554917570157020e+00,1.561761319158704309e-01
1.827999999999961034e+01,5.338640542636579472e-02,1.370044960503176590e+00,5.229080435772988089e-01,1.046783090499776442e-01,-4.142493401388332164e-02,-1.544413495370568767e-01,1.374615041562513795e+00,1.561608233617210462e-01
1.828999999999960835e+01,5.866213349497647472e-02,1.371213023030314782e+00,5.224908855725554080e-01,1.031369777511134678e-01,-4.200589133868627700e-02,-1.538231098383961992e-01,1.374663100995634046e+00,1.561278314461598260e-01
1.829999999999960991e+01,6.393361897199639765e-02,1.372365553873581723e+00,5.220679395705914994e-01,1.016018784295904670e-01,-4.258252997771912185e-02,-1.531950028584067036e-01,1.374699082592636845e+00,1.560766987788723970e-01
1.830999999999961148e+01,6.920080372107986766e-02,1.373502618923947649e+00,5.216392488513538206e-01,1.000731083887623218e-01,-4.315483171691292252e-02,-1.525573040834961314e-01,1.374722971382104530e+00,1.560069710172239110e-01
1.831999999999960949e+01,7.446363004071535063e-02,1.374624285143415170e+00,5.212048568656961756e-01,9.855076213292218723e-02,-4.372278059078812257e-02,-1.519102978285284955e-01,1.374734750748040080e+00,1.559181972164984664e-01
1.832999999999960750e+01,7.972204066666734035e-02,1.375730620532116921e+00,5.207648072128614469e-01,9.703493127934434415e-02,-4.428636288670300541e-02,-1.512542771687098164e-01,1.374734402481891493e+00,1.558099301825569827e-01
1.833999999999960906e+01,8.497597877416142309e-02,1.376821694094491733e+00,5.203191436179610552e-01,9.552570447106457918e-02,-4.484556714324280935e-02,-1.505895438616030035e-01,1.374721906836515073e+00,1.556817268266425247e-01
1.834999999999961062e+01,9.022538797983881143e-02,1.377897575804533092e+00,5.198679099094846157e-01,9.402316729048851296e-02,-4.540038414463990618e-02,-1.499164082597301828e-01,1.374697242582024748e+00,1.555331485220937948e-01
1.835999999999960863e+01,9.547021234350210050e-02,1.378958336570175636e+00,5.194111499969027435e-01,9.252740217391117183e-02,-4.595080690706430937e-02,-1.492351892139952008e-01,1.374660387063354028e+00,1.553637614627576824e-01
1.836999999999960664e+01,1.007103963696001775e-01,1.380004048196776356e+00,5.189489078484378348e-01,9.103848832705413452e-02,-4.649683066063688835e-02,-1.485462139689560646e-01,1.374611316259404470e+00,1.551731370229214313e-01
1.837999999999960821e+01,1.059458850085035625e-01,1.381034783349738060e+00,5.184812274690346889e-01,8.955650164167651417e-02,-4.703845282586605059e-02,-1.478498180515482041e-01,1.374550004843664297e+00,1.549608521185965038e-01
1.838999999999960977e+01,1.111766236575147948e-01,1.382050615516256853e+00,5.180081528786020240e-01,8.808151461333953158e-02,-4.757567298394732580e-02,-1.471463451531878908e-01,1.374476426246091121e+00,1.547264895700186105e-01
1.839999999999960778e+01,1.164025581616867366e-01,1.383051618966246954e+00,5.175297280905614139e-01,8.661359626037090642e-02,-4.810849284498501521e-02,-1.464361470063378079e-01,1.374390552716150182e+00,1.544696384652159693e-01
1.840999999999960579e+01,1.216236348143893975e-01,1.384037868712432173e+00,5.170459970907310687e-01,8.515281204408450821e-02,-4.863691621296439144e-02,-1.457195832581219819e-01,1.374292355386860676e+00,1.541898945245038233e-01
1.841999999999960735e+01,1.268398003576442779e-01,1.385009440469612496e+00,5.165570038165681055e-01,8.369922379027924797e-02,-4.916094894966854811e-02,-1.449970213410937958e-01,1.374181804339755564e+00,1.538868604657768480e-01
1.842999999999960892e+01,1.320510019822507541e-01,1.385966410613142186e+00,5.160627921367753057e-01,8.225288961204521576e-02,-4.968059893743134031e-02,-1.442688363399142470e-01,1.374058868670727573e+00,1.535601463704718006e-01
1.843999999999960693e+01,1.372571873276730026e-01,1.386908856136611634e+00,5.155634058312814627e-01,8.081386383392945294e-02,-5.019587604194382380e-02,-1.435354108537795215e-01,1.373923516556707414e+00,1.532093700500631872e-01
1.844999999999960494e+01,1.424583044817354371e-01,1.387836854608767601e+00,5.150588885716038678e-01,7.938219691749066886e-02,-5.070679207295415714e-02,-1.427971348544763153e-01,1.373775715323137359e+00,1.528341574129263303e-01
1.845999999999960650e+01,1.476543019800674039e-01,1.388750484129680940e+00,5.145492839015902709e-01,7.795793538831798097e-02,-5.121336074760070994e-02,-1.420544055367576608e-01,1.373615431512237528e+00,1.524341428313982505e-01
1.846999999999960806e+01,1.528451288053655488e-01,1.389649823286174923e+00,5.140346352185445333e-01,7.654112176458544026e-02,-5.171559765036180117e-02,-1.413076271590486543e-01,1.373442630952028232e+00,1.520089695088079063e-01
1.847999999999960608e+01,1.580307343864236214e-01,1.390534951106538131e+00,5.135149857547481878e-01,7.513179448725784693e-02,-5.221352019441891090e-02,-1.405572108736463099e-01,1.373257278826063077e+00,1.515582898462165262e-01
1.848999999999960409e+01,1.632110685969857256e-01,1.391405947014549005e+00,5.129903785593715737e-01,7.372998785204744332e-02,-5.270714758124613736e-02,-1.398035745439606681e-01,1.373059339743794016e+00,1.510817658085681081e-01
1.849999999999960565e+01,1.683860817543691990e-01,1.392262890782819618e+00,5.124608564808029731e-01,7.233573194328130063e-02,-5.319650075753266233e-02,-1.390471425466881517e-01,1.372848777811488619e+00,1.505790692899280914e-01
1.850999999999960721e+01,1.735557246178894841e-01,1.393105862485481961e+00,5.119264621494297174e-01,7.094905256982099451e-02,-5.368160236874678498e-02,-1.382883455591115973e-01,1.372625556703497729e+00,1.500498824774605666e-01
1.851999999999960522e+01,1.787199483871154126e-01,1.393934942450249181e+00,5.113872379608875862e-01,6.956997120317399974e-02,-5.416247670959382227e-02,-1.375276203323174407e-01,1.372389639733700761e+00,1.494938982137851979e-01
1.852999999999960323e+01,1.838787046999051655e-01,1.394750211209873747e+00,5.108432260598502195e-01,6.819850491795159675e-02,-5.463914966731039935e-02,-1.367654094498035322e-01,1.372140989926893928e+00,1.489108203573676903e-01
1.853999999999960480e+01,1.890319456302822498e-01,1.395551749453039392e+00,5.102944683244069468e-01,6.683466633481238706e-02,-5.511164866027015719e-02,-1.360021610706796391e-01,1.371879570089854949e+00,1.483003641405653827e-01
1.854999999999960636e+01,1.941796236861005609e-01,1.396339637974688408e+00,5.097410063510701139e-01,6.547846356605227514e-02,-5.558000257314502091e-02,-1.352383286591363198e-01,1.371605342881854206e+00,1.476622565249478269e-01
1.855999999999960437e+01,1.993216918065735255e-01,1.397113957625853331e+00,5.091828814404651959e-01,6.412990016394977399e-02,-5.604424168610241258e-02,-1.344743707023070278e-01,1.371318270884377633e+00,1.469962365534724646e-01
1.856999999999960238e+01,2.044581033596074848e-01,1.397874789262987916e+00,5.086201345837150223e-01,6.278897507199802941e-02,-5.650439760683086815e-02,-1.337107504162651506e-01,1.371018316669877946e+00,1.463020556991079801e-01
