t,q1,q2,dq1,dq2,ddq1,ddq2,tau1,tau2
1.623999999999965382e+01,2.046294856007185192e+00,6.832125471841343778e-01,6.763946095583781570e-01,3.222915254147479258e-01,-1.204056596852542682e-01,3.683023764366365471e-01,7.697453845620386703e-01,1.127214772775418511e-01
1.624999999999965183e+01,2.053093818634267986e+00,6.865629181329744313e-01,6.751844746372023254e-01,3.259719330655116432e-01,-1.216227416667289701e-01,3.677724085979129365e-01,7.659230301984589762e-01,1.130065369952614612e-01
1.625999999999965340e+01,2.059880583708329382e+00,6.899500526646510368e-01,6.739621293463994300e-01,3.296468541047352652e-01,-1.228477544995681819e-01,3.672051031337950078e-01,7.621093512610068732e-01,1.132740224189562883e-01
1.626999999999965496e+01,2.066655028972319119e+00,6.933738960283075681e-01,6.727274937962265389e-01,3.333159165378619671e-01,-1.240808145343681723e-01,3.666007386653116207e-01,7.583047074317721403e-01,1.135242593932539873e-01
1.627999999999965297e+01,2.073417031348925299e+00,6.968343898761365507e-01,6.714804869307745561e-01,3.369787512191740886e-01,-1.253220386250985807e-01,3.659596062560394603e-01,7.545094671100096573e-01,1.137575781147720511e-01
1.628999999999965098e+01,2.080166466928738522e+00,7.003314722896595290e-01,6.702210265237523723e-01,3.406349919739051768e-01,-1.265715439636557749e-01,3.652820089479166255e-01,7.507240074984070644e-01,1.139743128051837195e-01
1.629999999999965254e+01,2.086903210958285015e+00,7.038650778070195679e-01,6.689490291759595531e-01,3.442842757156895916e-01,-1.278294479087176971e-01,3.645682612961169133e-01,7.469487146834821178e-01,1.141748013879627377e-01
1.630999999999965411e+01,2.093627137828129481e+00,7.074351374513107027e-01,6.676644103144980802e-01,3.479262425593658836e-01,-1.290958678087212597e-01,3.638186889017416270e-01,7.431839837098265233e-01,1.143593851690676150e-01
1.631999999999965212e+01,2.100338121060886465e+00,7.110415787598591830e-01,6.663670841937936462e-01,3.515605359290927545e-01,-1.303709208164248734e-01,3.630336279441260250e-01,7.394302186480106176e-01,1.145284085218298276e-01
1.632999999999965013e+01,2.107036033299323652e+00,7.146843258144459643e-01,6.650569638984997756e-01,3.551868026617924778e-01,-1.316547236991474634e-01,3.622134247112262506e-01,7.356878326558609071e-01,1.146822185763122365e-01
1.633999999999965169e+01,2.113720746294428743e+00,7.183632992724120481e-01,6.637339613483167478e-01,3.588046931058894717e-01,-1.329473926438666243e-01,3.613584351306622922e-01,7.319572480328842001e-01,1.148211649133802081e-01
1.634999999999965326e+01,2.120392130893528737e+00,7.220784163985963788e-01,6.623979873048119194e-01,3.624138612153511296e-01,-1.342490430540455859e-01,3.604690243006228867e-01,7.282388962675144795e-01,1.149455992637005014e-01
1.635999999999965127e+01,2.127050057028531338e+00,7.258295910981150678e-01,6.610489513802767503e-01,3.660139646390606627e-01,-1.355597893433577450e-01,3.595455660205159054e-01,7.245332180768554453e-01,1.150558752118468614e-01
1.636999999999964928e+01,2.133694393704217873e+00,7.296167339498785820e-01,6.596867620486900341e-01,3.696046648054802097e-01,-1.368797447210502172e-01,3.585884423229970808e-01,7.208406634386588241e-01,1.151523479056662941e-01
1.637999999999965084e+01,2.140325008986694755e+00,7.334397522408641068e-01,6.583113266588560553e-01,3.731856270026511213e-01,-1.382090209728994434e-01,3.575980430061481141e-01,7.171616916151971610e-01,1.152353737710427872e-01
1.638999999999965240e+01,2.146941769991923099e+00,7.372985500010503790e-01,6.569225514497789575e-01,3.767565204535023859e-01,-1.395477282319456114e-01,3.565747651672418472e-01,7.134967711687314473e-01,1.153053102321753981e-01
1.639999999999965041e+01,2.153544542874477496e+00,7.411930280390358616e-01,6.555203415683438228e-01,3.803170183865391962e-01,-1.408959747459883338e-01,3.555190127409555978e-01,7.098463799682225295e-01,1.153625154374708084e-01
1.640999999999964842e+01,2.160133192816476200e+00,7.451230839782575499e-01,6.541046010893599716e-01,3.838667981019301956e-01,-1.422538666386106709e-01,3.544311960430838737e-01,7.062110051869791016e-01,1.154073479911188471e-01
1.641999999999964999e+01,2.166707584016698718e+00,7.490886122937860936e-01,6.526752330380282130e-01,3.874055410330552451e-01,-1.436215076640118826e-01,3.533117313206361465e-01,7.025911432909044407e-01,1.154401666903796808e-01
1.642999999999965155e+01,2.173267579679987183e+00,7.530895043496731445e-01,6.512321394148727904e-01,3.909329328036042495e-01,-1.449989989577645522e-01,3.521610403088142882e-01,6.989873000170273576e-01,1.154613302685948417e-01
1.643999999999964956e+01,2.179813042006857327e+00,7.571256484368039663e-01,6.497752212231857616e-01,3.944486632802574055e-01,-1.463864387848467230e-01,3.509795497930460195e-01,6.953999903420430284e-01,1.154711971439290191e-01
1.644999999999964757e+01,2.186343832183467395e+00,7.611969298112218896e-01,6.483043784990242253e-01,3.979524266210313632e-01,-1.477839222806038855e-01,3.497676911763822338e-01,6.918297384405270867e-01,1.154701251738659423e-01
1.645999999999964913e+01,2.192859810371860618e+00,7.653032307328851980e-01,6.468195103438031390e-01,4.014439213193035094e-01,-1.491915411908409650e-01,3.485259000525511297e-01,6.882770776325537465e-01,1.154584714154900799e-01
1.646999999999965070e+01,2.199360835700585604e+00,7.694444305048377952e-01,6.453205149595094836e-01,4.049228502436169608e-01,-1.506093836075366177e-01,3.472546157854031201e-01,6.847425503202887453e-01,1.154365918915858102e-01
1.647999999999964871e+01,2.205846766255647573e+00,7.736204055127270385e-01,6.438072896865772998e-01,4.083889206733012367e-01,-1.520375337007214001e-01,3.459542810959659875e-01,6.812267079131753000e-01,1.154048413625713976e-01
1.648999999999964672e+01,2.212317459071937886e+00,7.778310292646918311e-01,6.422797310444650076e-01,4.118418443300314036e-01,-1.534760714461445297e-01,3.446253416592219843e-01,6.777301107412052605e-01,1.153635731042642193e-01
1.649999999999964828e+01,2.218772770125014393e+00,7.820761724315338226e-01,6.407377347749727559e-01,4.152813374053782591e-01,-1.549250723491868154e-01,3.432682457089257233e-01,6.742533279558126091e-01,1.153131386914652834e-01
1.650999999999964984e+01,2.225212554323365399e+00,7.863557028871497323e-01,6.391811958883468758e-01,4.187071205844485333e-01,-1.563846071651371628e-01,3.418834436511244412e-01,6.707969374178651689e-01,1.152538877873431344e-01
1.651999999999964786e+01,2.231636665501202987e+00,7.906694857492380102e-01,6.376100087122028581e-01,4.221189190657334556e-01,-1.578547416119827629e-01,3.404713876891758417e-01,6.673615255721893069e-01,1.151861679385975251e-01
1.652999999999964587e+01,2.238044956411711528e+00,7.950173834201798018e-01,6.360240669433658844e-01,4.255164625772409059e-01,-1.593355360770292994e-01,3.390325314590285632e-01,6.639476873080876196e-01,1.151103243763871020e-01
1.653999999999964743e+01,2.244437278720893048e+00,7.993992556281378503e-01,6.344232637026502308e-01,4.288994853890572556e-01,-1.608270453206413209e-01,3.375673296767375819e-01,6.605560258052478595e-01,1.150266998230069920e-01
1.654999999999964899e+01,2.250813483001955717e+00,8.038149594682689747e-01,6.328074915926427124e-01,4.322677263224151689e-01,-1.623293181741728153e-01,3.360762377968674053e-01,6.571871523645227420e-01,1.149356343042951534e-01
1.655999999999964700e+01,2.257173418730348491e+00,8.082643494440965304e-01,6.311766427585014938e-01,4.356209287554320686e-01,-1.638423972371593484e-01,3.345597116818903038e-01,6.538416862230082005e-01,1.148374649677496862e-01
1.656999999999964501e+01,2.263516934279399706e+00,8.127472775089651380e-01,6.295306089517973547e-01,4.389588406255633402e-01,-1.653663185719757012e-01,3.330182072803912763e-01,6.505202543529985393e-01,1.147325259063435299e-01
1.657999999999964658e+01,2.269843876916681324e+00,8.172635931075716842e-01,6.278692815974251662e-01,4.422812144288909564e-01,-1.669011113966398230e-01,3.314521803124003130e-01,6.472234912443296517e-01,1.146211479880340639e-01
1.658999999999964814e+01,2.276154092801026430e+00,8.218131432175452833e-01,6.261925518635736987e-01,4.455878072162992587e-01,-1.684467977785552018e-01,3.298620859651110182e-01,6.439520386697191734e-01,1.145036586909850274e-01
1.659999999999964615e+01,2.282447426980295013e+00,8.263957723910391184e-01,6.245003107347789628e-01,4.488783805866712329e-01,-1.700033923263955526e-01,3.282483786002676207e-01,6.407065454326926757e-01,1.143803819445105285e-01
1.660999999999964416e+01,2.288723723389967546e+00,8.310113227963424887e-01,6.227924490880338837e-01,4.521527006772381729e-01,-1.715709018839380873e-01,3.266115114753694315e-01,6.374876670977166482e-01,1.142516379757277101e-01
1.661999999999964572e+01,2.294982824852464187e+00,8.356596342594417859e-01,6.210688577719788439e-01,4.554105381511843187e-01,-1.731493252239417191e-01,3.249519364780139030e-01,6.342960657022194138e-01,1.141177431618802113e-01
1.662999999999964729e+01,2.301224573077355284e+00,8.403405443055592672e-01,6.193294276891158079e-01,4.586516681826764974e-01,-1.747386527464750428e-01,3.232701038712216257e-01,6.311324094501463700e-01,1.139790098882880465e-01
1.663999999999964530e+01,2.307448808662424966e+00,8.450538882006065622e-01,6.175740498810512458e-01,4.618758704393764458e-01,-1.763388661774041855e-01,3.215664620492467707e-01,6.279973723868124136e-01,1.138357464118984336e-01
1.664999999999964331e+01,2.313655371095648228e+00,8.497994989925815590e-01,6.158026156167188958e-01,4.650829290625811407e-01,-1.779499382718572331e-01,3.198414573017599460e-01,6.248916340547665538e-01,1.136882567304382391e-01
1.665999999999964487e+01,2.319844098758097939e+00,8.545772075528214051e-01,6.140150164835525004e-01,4.682726326450280530e-01,-1.795718325223715772e-01,3.180955335873382750e-01,6.218158791304895239e-01,1.135368404571750894e-01
1.666999999999964643e+01,2.326014828927795097e+00,8.593868426171407116e-01,6.122111444815704351e-01,4.714447742064793445e-01,-1.812045028682625347e-01,3.163291323150733136e-01,6.187707970417316572e-01,1.133817927012881893e-01
1.667999999999964444e+01,2.332167397784571161e+00,8.642282308268351976e-01,6.103908921203128335e-01,4.745991511671882046e-01,-1.828478934158797864e-01,3.145426921360382488e-01,6.157570815653079510e-01,1.132234039538326381e-01
1.668999999999964245e+01,2.338301640415954008e+00,8.691011967695021490e-01,6.085541525185567124e-01,4.777355653192881246e-01,-1.845019381620198740e-01,3.127366487398709483e-01,6.127754304053160128e-01,1.130619599792739433e-01
1.669999999999964402e+01,2.344417390824118375e+00,8.740055630196955638e-01,6.067008195067707943e-01,4.808538227962084188e-01,-1.861665607229519015e-01,3.109114346614523794e-01,6.098265447516809656e-01,1.128977417125474059e-01
1.670999999999964558e+01,2.350514481933849709e+00,8.789411501793447101e-01,6.048307877322455228e-01,4.839537340401868226e-01,-1.878416740732594403e-01,3.090674790959083151e-01,6.069111288190394138e-01,1.127310251615824821e-01
1.671999999999964359e+01,2.356592745601743033e+00,8.839077769179890520e-01,6.029439527667762588e-01,4.870351137679905795e-01,-1.895271802903563396e-01,3.072052077228824007e-01,6.040298893659122870e-01,1.125620813151954752e-01
1.672999999999964160e+01,2.362652012626390796e+00,8.889052600127564929e-01,6.010402112169012101e-01,4.900977809349152947e-01,-1.912229703052382157e-01,3.053250425387438183e-01,6.011835351941746675e-01,1.123911760562512629e-01
1.673999999999964317e+01,2.368692112759839485e+00,8.939334143880985906e-01,5.991194608365604246e-01,4.931415586971348852e-01,-1.929289236638151162e-01,3.034274016932836937e-01,5.983727766287476602e-01,1.122185700800100855e-01
1.674999999999964473e+01,2.374712874720177780e+00,8.989920531552602068e-01,5.971816006421133416e-01,4.961662743724375990e-01,-1.946449082947054321e-01,3.015126993321781690e-01,5.955983249774789989e-01,1.120445188176002194e-01
1.675999999999964274e+01,2.380714126205317083e+00,9.040809876514566135e-01,5.952265310296577239e-01,4.991717593994165481e-01,-1.963707802826665239e-01,2.995813454445968582e-01,5.928608919711317871e-01,1.118692723645784010e-01
1.676999999999964075e+01,2.386695693908064797e+00,9.092000274787871428e-01,5.932541538945496074e-01,5.021578492951884742e-01,-1.981063836517180377e-01,2.976337457196033820e-01,5.901611891834089851e-01,1.116930754145256111e-01
1.677999999999964231e+01,2.392657403532377547e+00,9.143489805428028916e-01,5.912643727530855209e-01,5.051243836116926511e-01,-1.998515501520564397e-01,2.956703014097990523e-01,5.874999274310094277e-01,1.115161671976024754e-01
1.678999999999964388e+01,2.398599079810980417e+00,9.195276530907823265e-01,5.892570928662860252e-01,5.080712058906848849e-01,-2.016060990523357577e-01,2.936914092031989165e-01,5.848778161536218878e-01,1.113387814239637369e-01
1.679999999999964189e+01,2.404520546524185676e+00,9.247358497496491747e-01,5.872322213657081846e-01,5.109981636174816266e-01,-2.033698369416557516e-01,2.916974611037344567e-01,5.822955627738984896e-01,1.111611462319332388e-01
1.680999999999963990e+01,2.410421626520091287e+00,9.299733735635724585e-01,5.851896673812122529e-01,5.139051081735734883e-01,-2.051425575352512354e-01,2.896888443229995724e-01,5.797538720373938137e-01,1.109834841408296607e-01
1.681999999999964146e+01,2.416302141736087261e+00,9.352400260311802827e-01,5.831293421706342794e-01,5.167918947881924296e-01,-2.069240414910770154e-01,2.876659411812260703e-01,5.772534453325732784e-01,1.108060120083345923e-01
1.682999999999964302e+01,2.422161913221716034e+00,9.405356071424249009e-01,5.810511592512461743e-01,5.196583824889385861e-01,-2.087140562329248827e-01,2.856291290159640450e-01,5.747949799909679580e-01,1.106289409922912581e-01
1.683999999999964103e+01,2.428000761162924181e+00,9.458599154150671984e-01,5.789550345329375070e-01,5.225044340515326846e-01,-2.105123557841390436e-01,2.835787800993432861e-01,5.723791685676086205e-01,1.104524765168363315e-01
1.684999999999963904e+01,2.433818504907671709e+00,9.512127479307659339e-01,5.768408864530143454e-01,5.253299159487713199e-01,-2.123186806112131175e-01,2.815152615619403997e-01,5.700066981019211720e-01,1.102768182427851240e-01
1.685999999999964061e+01,2.439614962992971758e+00,9.565939003707848443e-01,5.747086361125166576e-01,5.281346982987795702e-01,-2.141327574738019768e-01,2.794389353267448528e-01,5.676782493592575918e-01,1.101021600422006225e-01
1.686999999999964217e+01,2.445389953173307873e+00,9.620031670512664279e-01,5.725582074139975441e-01,5.309186548126182403e-01,-2.159542992865759736e-01,2.773501580493527574e-01,5.653944960532873987e-01,1.099286899770806070e-01
1.687999999999964018e+01,2.451143292450510991e+00,9.674403409581281421e-01,5.703895272006228589e-01,5.336816627413811798e-01,-2.177830049895532749e-01,2.752492810728846551e-01,5.631561040494443837e-01,1.097565902820719641e-01
1.688999999999963819e+01,2.456874797105061070e+00,9.729052137815069612e-01,5.682025253965177214e-01,5.364236028228615005e-01,-2.196185594306343525e-01,2.731366503873279283e-01,5.609637305497017223e-01,1.095860373511175767e-01
1.689999999999963975e+01,2.462584282728874197e+00,9.783975759497945957e-01,5.659971351482447899e-01,5.391443592278517549e-01,-2.214606332551380952e-01,2.710126065975865250e-01,5.588180232589383678e-01,1.094172017279358283e-01
1.690999999999964132e+01,2.468271564259491235e+00,9.839172166632120797e-01,5.637732929673390236e-01,5.418438195061615614e-01,-2.233088828064613007e-01,2.688774848975885035e-01,5.567196195332139164e-01,1.092502481002438353e-01
1.691999999999963933e+01,2.473936456015738194e+00,9.894639239269497066e-01,5.615309388737768082e-01,5.445218745323903153e-01,-2.251629500389533689e-01,2.667316150490264270e-01,5.546691455103054391e-01,1.090853352976367957e-01
1.692999999999963734e+01,2.479578771734904930e+00,9.950374845838719784e-01,5.592700165402542112e-01,5.471784184515360305e-01,-2.270224624401786795e-01,2.645753213663065706e-01,5.526672152228844226e-01,1.089226162930432701e-01
1.693999999999963890e+01,2.485198324611343157e+00,1.000637684346741274e+00,5.569904734371996513e-01,5.498133486244487500e-01,-2.288870329663784398e-01,2.624089227045388051e-01,5.507144296947613649e-01,1.087622382076798566e-01
1.694999999999964047e+01,2.490794927336597908e+00,1.006264307829995097e+00,5.546922609783546676e-01,5.524265655732041314e-01,-2.307562599903495715e-01,2.602327324523706076e-01,5.488113760206301261e-01,1.086043423194578000e-01
1.695999999999963848e+01,2.496368392140984049e+00,1.011917138581027054e+00,5.523753346668183184e-01,5.550179729264108630e-01,-2.326297272621389300e-01,2.580470585286336882e-01,5.469586264298662570e-01,1.084490640748163037e-01
1.696999999999963649e+01,2.501918530836659382e+00,1.017595959111043946e+00,5.500396542414066614e-01,5.575874773645497218e-01,-2.345070038849580152e-01,2.558522033896912240e-01,5.451567373348894519e-01,1.082965331039529994e-01
1.697999999999963805e+01,2.507445154862147252e+00,1.023300550925394514e+00,5.476851838231879821e-01,5.601349885653933436e-01,-2.363876443048791021e-01,2.536484640406034274e-01,5.434062483646693309e-01,1.081468732394053750e-01
1.698999999999963961e+01,2.512948075328402808e+00,1.029030694553432657e+00,5.453118920620323440e-01,5.626604191495682139e-01,-2.382711883174165324e-01,2.514361320501671271e-01,5.417076813839319938e-01,1.080002025379345060e-01
1.699999999999963762e+01,2.518427103066297690e+00,1.034786169577904591e+00,5.429197522830468969e-01,5.651636846262912961e-01,-2.401571610856228223e-01,2.492154935717889597e-01,5.400615394986336693e-01,1.078566333056711901e-01
1.700999999999963563e+01,2.523882048675615053e+00,1.040566754663836413e+00,5.405087426327078726e-01,5.676447033393314801e-01,-2.420450731801668254e-01,2.469868293669392201e-01,5.384683060483123063e-01,1.077162721264925405e-01
1.701999999999963720e+01,2.529312722575506545e+00,1.046372227586962911e+00,5.380788462245492676e-01,5.701033964132190546e-01,-2.439344206290198491e-01,2.447504148307945160e-01,5.369284435858950877e-01,1.075792198935858063e-01
1.702999999999963876e+01,2.534718935056353040e+00,1.052202365261615702e+00,5.356300512842682160e-01,5.725396876997203011e-01,-2.458246849865600714e-01,2.425065200216106887e-01,5.354423928456182313e-01,1.074455718441486296e-01
1.703999999999963677e+01,2.540100496333165481e+00,1.058056943768180380e+00,5.331623512940436571e-01,5.749535037246228386e-01,-2.477153334179008626e-01,2.402554096907467407e-01,5.340105716996454976e-01,1.073154175971670482e-01
1.704999999999963478e+01,2.545457216600366390e+00,1.063935738380010543e+00,5.306757451359576105e-01,5.773447736348409354e-01,-2.496058187959201424e-01,2.379973433194732257e-01,5.326333741040646386e-01,1.071888411942183983e-01
1.705999999999963634e+01,2.550788906088023555e+00,1.069838523589907497e+00,5.281702372343677343e-01,5.797134291459210553e-01,-2.514955798141186860e-01,2.357325751602401542e-01,5.313111690349449079e-01,1.070659211432365698e-01
1.706999999999963791e+01,2.556095375119475044e+00,1.075765073136053962e+00,5.256458376970780666e-01,5.820594044899743968e-01,-2.533840411150660721e-01,2.334613542832866540e-01,5.300442994152206877e-01,1.069467304651816469e-01
1.707999999999963592e+01,2.561376434170395289e+00,1.081715160027495681e+00,5.231025624551434161e-01,5.843826363641051458e-01,-2.552706134324598808e-01,2.311839246253723501e-01,5.288330810331903775e-01,1.068313367435703293e-01
1.708999999999963393e+01,2.566631893929226305e+00,1.087688556569144982e+00,5.205404334011676237e-01,5.866830638793311126e-01,-2.571546937532453447e-01,2.289005250420698689e-01,5.276778014534858618e-01,1.067198021768533817e-01
1.709999999999963549e+01,2.571861565358968260e+00,1.093685034386269628e+00,5.179594785259105105e-01,5.889606285100428273e-01,-2.590356654931381120e-01,2.266113893626414966e-01,5.265787189214193864e-01,1.066121836336265949e-01
1.710999999999963705e+01,2.577065259760330296e+00,1.099704364448530258e+00,5.153597320530287629e-01,5.912152740440245191e-01,-2.609128986936646299e-01,2.243167464465733729e-01,5.255360612616420957e-01,1.065085327106411323e-01
1.711999999999963507e+01,2.582242788836175862e+00,1.105746317093499131e+00,5.127412345717737852e-01,5.934469465330418636e-01,-2.627857502351264585e-01,2.220168202417836800e-01,5.245500247720692455e-01,1.064088957935566404e-01
1.712999999999963308e+01,2.587393964757321196e+00,1.111810662049748988e+00,5.101040331674467909e-01,5.956555942440177054e-01,-2.646535640695596436e-01,2.197118298417078397e-01,5.236207731140274380e-01,1.063133141203785187e-01
1.713999999999963464e+01,2.592518600229551495e+00,1.117897168459432322e+00,5.074481815494615855e-01,5.978411676107842077e-01,-2.665156714701674145e-01,2.174019895453973561e-01,5.227484361996388440e-01,1.062218238475128862e-01
1.714999999999963620e+01,2.597616508561911619e+00,1.124005604900405464e+00,5.047737401767895538e-01,6.000036191864305257e-01,-2.683713913019402653e-01,2.150875089167740284e-01,5.219331090774305126e-01,1.061344561183711621e-01
1.715999999999963421e+01,2.602687503736226482e+00,1.130135739407869044e+00,5.020807763806228730e-01,6.021429035962664322e-01,-2.702200303097303524e-01,2.127685928463590725e-01,5.211748508172052707e-01,1.060512371344510679e-01
1.716999999999963222e+01,2.607731400477776074e+00,1.136287339495564153e+00,4.993693644840467849e-01,6.042589774913811329e-01,-2.720608834276287413e-01,2.104454416101990410e-01,5.204736833952717800e-01,1.059721882288318373e-01
1.717999999999963379e+01,2.612748014327138435e+00,1.142460172176506195e+00,4.966395859185239736e-01,6.063517995027869478e-01,-2.738932341056928843e-01,2.081182509271214953e-01,5.198295905811727291e-01,1.058973259420224466e-01
1.718999999999963535e+01,2.617737161713135752e+00,1.148654003983219818e+00,4.938915293370230719e-01,6.084213301961425291e-01,-2.757163546585228997e-01,2.057872120184454923e-01,5.192425168271125324e-01,1.058266621000912427e-01
1.719999999999963336e+01,2.622698660026885786e+00,1.154868600987577709e+00,4.911252907235419962e-01,6.104675320270640526e-01,-2.775295066329179772e-01,2.034525116645391485e-01,5.187123661613410874e-01,1.057602038949787965e-01
1.720999999999963137e+01,2.627632327696845849e+00,1.161103728820143788e+00,4.883409734988700679e-01,6.124903692970038449e-01,-2.793319411958679610e-01,2.011143322620288498e-01,5.182390010868193064e-01,1.056979539668926604e-01
1.721999999999963293e+01,2.632537984264910147e+00,1.167359152689117385e+00,4.855386886223532761e-01,6.144898081096769049e-01,-2.811228995434940647e-01,1.987728518755585150e-01,5.178222414865149004e-01,1.056399104887005974e-01
1.722999999999963450e+01,2.637415450463397093e+00,1.173634637398772718e+00,4.827185546894863788e-01,6.164658163279804759e-01,-2.829016133307677427e-01,1.964282442858148736e-01,5.174618635367090880e-01,1.055860672522598437e-01
1.723999999999963251e+01,2.642264548293020709e+00,1.179929947367517773e+00,4.798806980250760468e-01,6.184183635313877936e-01,-2.846673051228086893e-01,1.940806790349837996e-01,5.171575986297596295e-01,1.055364137566187355e-01
1.724999999999963052e+01,2.647085101101640525e+00,1.186244846645502227e+00,4.770252527717901980e-01,6.203474209737743772e-01,-2.864191888690602594e-01,1.917303214680513013e-01,5.169091323077971145e-01,1.054909352980338416e-01
1.725999999999963208e+01,2.651876933663870783e+00,1.192579098931797255e+00,4.741523609738580447e-01,6.222529615416291238e-01,-2.881564704003607424e-01,1.893773327698060061e-01,5.167161032088990469e-01,1.054496130617450234e-01
1.726999999999963364e+01,2.656639872261456592e+00,1.198932467591165008e+00,4.712621726556713853e-01,6.241349597126579773e-01,-2.898783479480731562e-01,1.870218700059685657e-01,5.165781020273376711e-01,1.054124242154378527e-01
1.727999999999963165e+01,2.661373744764312654e+00,1.205304715670394877e+00,4.683548458950931304e-01,6.259933915147797290e-01,-2.915840126876605987e-01,1.846640861607223849e-01,5.164946704895359009e-01,1.053793420042945378e-01
1.728999999999962967e+01,2.666078380712253892e+00,1.211695605914257845e+00,4.654305468911946742e-01,6.278282344855200536e-01,-2.932726493044480187e-01,1.823041301786161028e-01,5.164653003474031223e-01,1.053503358475107593e-01
1.729999999999963123e+01,2.670753611397275851e+00,1.218104900781022737e+00,4.624894500262416996e-01,6.296394676318203265e-01,-2.949434365833943361e-01,1.799421470048730154e-01,5.164894323907419649e-01,1.053253714361635784e-01
1.730999999999963279e+01,2.675399269946388436e+00,1.224532362457602774e+00,4.595317379216523612e-01,6.314270713902359056e-01,-2.965955480208013473e-01,1.775782776249656136e-01,5.165664554803711672e-01,1.053044108323219485e-01
1.731999999999963080e+01,2.680015191404899966e+00,1.230977752874290898e+00,4.565576014877371636e-01,6.331910275875415328e-01,-2.982281524588442090e-01,1.752126591048105975e-01,5.166957056036097784e-01,1.052874125692858237e-01
1.732999999999962881e+01,2.684601212820143079e+00,1.237440833719135824e+00,4.535672399669697930e-01,6.349313194017583983e-01,-2.998404147417461640e-01,1.728454246347538859e-01,5.168764649537241906e-01,1.052743317528285899e-01
1.733999999999963038e+01,2.689157173325473327e+00,1.243921366451911314e+00,4.505608609706056589e-01,6.366479313235887671e-01,-3.014314963925400215e-01,1.704767035681274412e-01,5.171079610349240685e-01,1.052651201633124228e-01
1.734999999999963194e+01,2.693682914224561298e+00,1.250419112317712189e+00,4.475386805084322628e-01,6.383408491182602784e-01,-3.030005563099936738e-01,1.681066214645797752e-01,5.173893657944418356e-01,1.052597263585481613e-01
1.735999999999962995e+01,2.698178279075876596e+00,1.256933832360213499e+00,4.445009230114392862e-01,6.400100597877927955e-01,-3.045467514847786661e-01,1.657353001299254613e-01,5.177197947832365976e-01,1.052580957772679543e-01
1.736999999999962796e+01,2.702643113777274397e+00,1.263465287434527129e+00,4.414478213472495249e-01,6.416555515336631599e-01,-3.060692377335323955e-01,1.633628576570897162e-01,5.180983063468774796e-01,1.052601708430942196e-01
1.737999999999962952e+01,2.707077266650652181e+00,1.270013238219743101e+00,4.383796168281112182e-01,6.432773137198729563e-01,-3.075671704509957971e-01,1.609894084645724366e-01,5.185239008482004364e-01,1.052658910688999278e-01
1.738999999999963109e+01,2.711480588526543389e+00,1.276577445231089847e+00,4.352965592112832405e-01,6.448753368363999705e-01,-3.090397053819736173e-01,1.586150633371463947e-01,5.189955199233546868e-01,1.052751931614722691e-01
1.739999999999962910e+01,2.715852932828633826e+00,1.283157668831780507e+00,4.321989066916008815e-01,6.464496124630698670e-01,-3.104859994092093456e-01,1.562399294671499572e-01,5.195120457728772401e-01,1.052880111263844731e-01
1.740999999999962711e+01,2.720194155658067103e+00,1.289753669244519951e+00,4.290869258860803281e-01,6.480001332338565234e-01,-3.119052113604194876e-01,1.538641104997849063e-01,5.200723004894771684e-01,1.053042763729645642e-01
1.741999999999962867e+01,2.724504115877468990e+00,1.296365206562652306e+00,4.259608918103592878e-01,6.495268928016381116e-01,-3.132965028340469194e-01,1.514877065801388256e-01,5.206750454241950710e-01,1.053239178192467707e-01
1.742999999999963023e+01,2.728782675194622254e+00,1.302992040761037140e+00,4.228210878467975053e-01,6.510298858034546665e-01,-3.146590390402854154e-01,1.491108144049447803e-01,5.213189805926448095e-01,1.053468619967967840e-01
1.743999999999962824e+01,2.733029698245729833e+00,1.309633931706568610e+00,4.196678057040763021e-01,6.525091078262905686e-01,-3.159919896613467838e-01,1.467335272759605347e-01,5.220027441230853382e-01,1.053730331553103527e-01
1.744999999999962625e+01,2.737245052678141111e+00,1.316290639168399279e+00,4.165013453681086220e-01,6.539645553734005912e-01,-3.172945297266823172e-01,1.443559351558597603e-01,5.227249117480532448e-01,1.054023533668879964e-01
1.745999999999962782e+01,2.741428609232427149e+00,1.322961922827857073e+00,4.133220150441291874e-01,6.553962258312111544e-01,-3.185658405052779196e-01,1.419781247266381774e-01,5.234839963413483455e-01,1.054347426298947038e-01
1.746999999999962938e+01,2.745580241823787571e+00,1.329647542288071138e+00,4.101301310897666474e-01,6.568041174367972301e-01,-3.198051104138335266e-01,1.396001794470349000e-01,5.242784475021771140e-01,1.054701189723173810e-01
1.747999999999962739e+01,2.749699827622641202e+00,1.336347257083301265e+00,4.069260179389768139e-01,6.581882292459653172e-01,-3.210115359382175182e-01,1.372221796163474172e-01,5.251066511882293009e-01,1.055083985545168385e-01
1.748999999999962540e+01,2.753787247134361404e+00,1.343060826688003528e+00,4.037100080166704519e-01,6.595485611019730188e-01,-3.221843225702355484e-01,1.348442024357361935e-01,5.259669293994818640e-01,1.055494957712474896e-01
1.749999999999962697e+01,2.757842384277996661e+00,1.349788010525590831e+00,4.004824416439273227e-01,6.608851136048438102e-01,-3.233226857559525769e-01,1.324663220680698528e-01,5.268575399144301841e-01,1.055933233528301984e-01
1.750999999999962853e+01,2.761865126463930675e+00,1.356528567976932997e+00,3.972436669336710802e-01,6.621978880812762203e-01,-3.244258518554653525e-01,1.300886096959940064e-01,5.277766760804469826e-01,1.056397924653862536e-01
